JAIL ID,ARREST DT,charges,warrants_filed_by,RACE,SEX,RELEASE DT,ARREST YEAR,days_served
249432,2015-02-26 00:00:00,"[DRIVING-WHILE LIC INVALID, TRAF OFF-NO CHILD RESTRAINT, DRIVING-NO MVI STICKER, TRAF OFF-NO CHILD RESTRAINT, NO LIABILITY INSURANCE, DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2015-02-26,2015,0.0
249436,2015-01-29 00:00:00,[DEFECTIVE EQUIPMENT],[PAPD],B,M,2015-01-31,2015,2.0
249466,2010-02-16 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD, PAPD]",B,M,2010-02-17,2010,1.0
249488,2010-06-12 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-06-20,2010,8.0
249536,2013-09-13 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-09-17,2013,4.0
249536,2014-05-01 00:00:00,"[DRIVING-D.L. VIOLATION, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-D.L. VIOLATION, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-D.L. VIOLATION, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2014-05-16,2014,15.0
249626,2005-03-02 00:00:00,"[DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE]","[PAPD, PAPD]",W,M,2005-03-03,2005,1.0
249626,2005-09-17 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD]",W,M,2005-09-17,2005,0.0
249626,2007-02-20 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",W,M,2007-02-21,2007,1.0
249746,2007-12-17 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",W,M,2007-12-17,2007,0.0
249746,2011-10-07 00:00:00,"[SPEED-FAILURE TO CONTROL, NO LIABILITY INSURANCE]","[PAPD, PAPD]",W,M,2011-10-08,2011,1.0
249754,2007-04-19 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2007-04-19,2007,0.0
249756,2009-08-27 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",W,M,2009-09-02,2009,6.0
249847,2009-04-05 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",W,F,2009-04-06,2009,1.0
249860,2006-11-15 00:00:00,"[DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, DRIVING-EXP MVI STICKER]","[PAPD, PAPD, PAPD]",B,F,2006-11-15,2006,0.0
249887,2011-06-28 00:00:00,[TRAFFIC OFFENSE-NON MOVING],[PAPD],B,F,2011-06-28,2011,0.0
249892,2005-02-22 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-NO CHILD RESTRAINT, STOP LIGHT- RUNNING, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2005-02-22,2005,0.0
249944,2014-07-21 00:00:00,"[DRIVING-D.L. VIOLATION, NO LIABILITY INSURANCE]","[PAPD, PAPD]",W,M,2014-07-25,2014,4.0
249948,2009-05-03 00:00:00,"[DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, SPEEDING, TRAF OFF-NO CHILD RESTRAINT, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2009-05-03,2009,0.0
249966,2008-01-03 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD]",B,M,2008-01-05,2008,2.0
249966,2009-03-30 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",B,M,2009-03-30,2009,0.0
249988,2006-08-06 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-FICTITIOUS PLATES]","[PAPD, PAPD, PAPD, PAPD]",B,M,2006-08-07,2006,1.0
249988,2006-08-27 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, DRIVING-FICTITIOUS PLATES]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-08-27,2006,0.0
249988,2008-04-20 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2008-04-20,2008,0.0
250002,2013-07-27 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],W,F,2013-07-30,2013,3.0
250014,2007-10-31 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",B,F,2007-11-01,2007,1.0
250039,2013-02-20 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, TRAF OFF-MOVING-NO SEATBELT, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2013-02-20,2013,0.0
250086,2012-01-25 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],W,F,2012-01-30,2012,5.0
250142,2006-12-15 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2006-12-15,2006,0.0
250142,2008-11-24 00:00:00,"[TRAFFIC OFFENSE-MOVING, FAILURE TO APPEAR]","[PAPD, PAPD]",B,M,2008-11-24,2008,0.0
250239,2010-12-29 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2010-12-29,2010,0.0
250252,2010-10-12 00:00:00,"[SPEEDING, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",B,F,2010-10-12,2010,0.0
250348,2010-10-02 00:00:00,[TRAFFIC OFFENSE-MOVING],[PAPD],W,M,2010-10-03,2010,1.0
250400,2005-01-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD]",W,M,2005-01-16,2005,1.0
250400,2005-06-29 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT, NO LIABILITY INSURANCE, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2005-07-08,2005,9.0
250457,2010-07-05 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2010-07-05,2010,0.0
250457,2011-05-05 00:00:00,[SPEEDING],[PAPD],B,F,2011-05-05,2011,0.0
250514,2007-07-08 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],B,M,2007-07-08,2007,0.0
250514,2012-08-09 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2012-08-09,2012,0.0
250514,2015-05-15 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2015-05-30,2015,15.0
250553,2005-06-23 00:00:00,"[NO LIABILITY INSURANCE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",W,M,2005-06-23,2005,0.0
250553,2005-07-18 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",W,M,2005-07-18,2005,0.0
250562,2009-09-27 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2009-09-27,2009,0.0
250564,2011-05-11 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD]",B,F,2011-05-18,2011,7.0
250564,2013-07-09 00:00:00,"[STOP SIGN- RUNNING, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,F,2013-07-10,2013,1.0
250617,2014-05-25 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, DEFECTIVE EQUIPMENT]","[PAPD, PAPD, PAPD, PAPD]",B,F,2014-05-30,2014,5.0
250624,2006-10-15 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD]",B,M,2006-10-15,2006,0.0
250638,2007-08-06 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-08-06,2007,0.0
250653,2006-10-16 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",B,F,2006-10-24,2006,8.0
250667,2015-08-07 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],B,F,2015-08-11,2015,4.0
250722,2014-12-01 00:00:00,[SPEEDING],[PAPD],B,M,2014-12-03,2014,2.0
250741,2007-08-06 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],W,F,2007-08-07,2007,1.0
250743,2008-08-15 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],W,F,2008-08-16,2008,1.0
250841,2006-09-01 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN SINGLE LANE, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2006-09-01,2006,0.0
250841,2012-05-22 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD]",B,F,2012-05-27,2012,5.0
250944,2012-05-19 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD]",B,F,2012-05-27,2012,8.0
251076,2011-12-22 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-NO CHILD RESTRAINT, TRAF OFF-NO CHILD RESTRAINT]","[PAPD, PAPD, PAPD]",W,M,2011-12-22,2011,0.0
251076,2013-06-12 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",W,M,2013-06-13,2013,1.0
251114,2009-10-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2009-10-15,2009,0.0
251131,2005-05-25 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-NON MOVING, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",B,M,2005-05-25,2005,0.0
251293,2006-10-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO SIGNAL, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-10-01,2006,0.0
251298,2006-08-31 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2006-08-31,2006,0.0
251298,2011-01-06 00:00:00,"[SPEEDING, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2011-01-24,2011,18.0
251301,2005-06-21 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",W,M,2005-06-23,2005,2.0
251352,2009-08-01 00:00:00,[TRAFFIC OFFENSE],[PAPD],W,M,2009-08-05,2009,4.0
251599,2009-02-07 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2009-02-07,2009,0.0
251624,2009-04-04 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2009-04-04,2009,0.0
251686,2010-09-26 00:00:00,"[NO LIABILITY INSURANCE, DRIVING-RECKLESS]","[PAPD, PAPD]",W,M,2010-10-01,2010,5.0
251754,2008-12-23 00:00:00,"[NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,F,2008-12-23,2008,0.0
251766,2010-12-16 00:00:00,"[DRIVING-D.L. VIOLATION, FAILURE TO MNTN FINAN RESP, SPEED-UNSAFE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2010-12-17,2010,1.0
251778,2008-02-09 00:00:00,"[DRIVING-WHILE LIC INVALID, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,F,2008-02-11,2008,2.0
251778,2009-06-07 00:00:00,[DRIVING-NO MVI STICKER],[PAPD],B,F,2009-06-09,2009,2.0
251840,2005-05-23 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD]",B,M,2005-05-24,2005,1.0
251840,2007-01-09 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT, TRAFFIC OFFENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-01-23,2007,14.0
251840,2007-11-28 00:00:00,"[FAILURE TO APPEAR, DEFECTIVE EQUIPMENT, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2007-11-28,2007,0.0
251869,2008-03-23 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2008-03-23,2008,0.0
251876,2007-09-06 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,M,2007-09-07,2007,1.0
251938,2011-05-26 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-05-31,2011,5.0
251938,2011-07-12 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2011-07-19,2011,7.0
251938,2012-05-03 00:00:00,[STOP SIGN- RUNNING],[PAPD],B,M,2012-05-05,2012,2.0
251938,2015-09-17 00:00:00,"[DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2015-09-23,2015,6.0
251987,2005-08-30 00:00:00,"[STOP SIGN- RUNNING, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2005-09-03,2005,4.0
251987,2007-11-11 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-11-11,2007,0.0
251987,2011-05-13 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, STOP LIGHT- RUNNING, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2011-05-25,2011,12.0
251987,2011-09-16 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2011-09-22,2011,6.0
252204,2008-11-04 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",B,M,2008-11-05,2008,1.0
252279,2011-04-20 00:00:00,"[FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD]",B,F,2011-04-20,2011,0.0
252279,2012-06-08 00:00:00,[TRAF OFF-NO CHILD RESTRAINT],[PAPD],B,F,2012-06-08,2012,0.0
252317,2009-03-21 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2009-03-31,2009,10.0
252325,2009-08-05 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, SPEEDING, DRIVING-NO DRIVERS LICENSE, FAILURE TO SIGNAL]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-08-09,2009,4.0
252367,2008-04-23 00:00:00,"[FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD]",W,M,2008-04-23,2008,0.0
252412,2010-04-22 00:00:00,"[FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2010-05-07,2010,15.0
252419,2013-07-02 00:00:00,[SPEEDING],[PAPD],W,M,2013-07-02,2013,0.0
252432,2007-10-28 00:00:00,"[DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2007-11-05,2007,8.0
252432,2011-10-21 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-10-21,2011,0.0
252432,2015-08-08 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2015-08-11,2015,3.0
252474,2007-06-10 00:00:00,"[FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, STOP LIGHT- RUNNING, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2007-06-10,2007,0.0
252474,2009-09-26 00:00:00,"[FAILURE TO APPEAR, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2009-09-26,2009,0.0
252690,2006-02-19 00:00:00,[DRIVING-UNDR INFL ALC-MINOR],[PAPD],W,M,2006-02-19,2006,0.0
252909,2015-07-03 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2015-07-07,2015,4.0
253032,2008-04-12 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",W,M,2008-04-12,2008,0.0
253043,2011-03-15 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD]",B,M,2011-03-15,2011,0.0
253147,2007-06-30 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-07-05,2007,5.0
253153,2015-05-12 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2015-05-12,2015,0.0
253240,2006-04-11 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEED-FAILURE TO CONTROL, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-04-13,2006,2.0
253271,2010-03-06 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2010-03-11,2010,5.0
253277,2007-04-09 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-04-09,2007,0.0
253282,2009-09-27 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, STOP SIGN- RUNNING, DRIVING-NO DRIVERS LICENSE, TRAF OFF-NO CHILD RESTRAINT, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-09-27,2009,0.0
253294,2005-04-05 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2005-04-05,2005,0.0
253333,2006-01-31 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2006-02-01,2006,1.0
253437,2011-03-08 00:00:00,"[TRAF OFF-MOVING-NO SEATBELT, TRAFFIC OFFENSE-MOVING, DRIVING-NO DRIVERS LICENSE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2011-03-16,2011,8.0
253457,2007-11-02 00:00:00,"[DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-11-12,2007,10.0
253457,2012-10-31 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2012-11-10,2012,10.0
253525,2008-11-30 00:00:00,"[DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, SPEED-FAILURE TO CONTROL, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2008-11-30,2008,0.0
253620,2005-05-24 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2005-05-24,2005,0.0
253620,2007-03-10 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, TRAF OFF-MOVING-NO SEATBELT, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2007-03-10,2007,0.0
253620,2012-05-17 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,F,2012-05-21,2012,4.0
253654,2012-04-11 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO APPEAR]","[PAPD, PAPD]",B,M,2012-04-11,2012,0.0
253686,2008-11-03 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",B,F,2008-11-04,2008,1.0
253718,2009-02-09 00:00:00,"[DRIVING-WHILE LIC INVALID, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",W,M,2009-02-16,2009,7.0
253718,2011-07-18 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",W,M,2011-07-26,2011,8.0
253736,2007-01-09 00:00:00,[DRIVING-EXPIRED LIC. PLATE],[PAPD],B,M,2007-01-10,2007,1.0
253740,2011-05-05 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2011-05-09,2011,4.0
253750,2012-08-30 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD]",W,F,2012-08-31,2012,1.0
